frequency_hz,vswr
1,1169.9222641479903
1000001,1923.5810625861293
2000001,672.0706604703245
3000001,409.45457039725926
4000001,326.3688407960178
5000001,271.2023636293654
6000001,251.6566645338964
7000001,243.7032151823083
8000001,242.6168786776836
9000001,228.95745679998595
10000001,231.65922422546578
11000001,233.6832655221273
12000001,216.87823688855207
13000001,204.86407545238984
14000001,212.48059727048735
15000001,227.82635837238973
16000001,235.2897995678521
17000001,216.09703800534726
18000001,198.2500620935371
19000001,182.9120443182076
20000001,171.01770354586404
21000001,153.11510525450842
22000001,130.4859119143661
23000001,106.25144479620783
24000001,92.95046857196209
25000001,73.66878958568537
26000001,68.02632787042522
27000001,56.025949794133936
28000001,52.461869920791486
29000001,45.21070172064399
30000001,32.45211244208755
31000001,28.34752313877222
32000001,26.560946743384257
33000001,21.19120291785265
34000001,15.979846766156397
35000001,13.873468242358582
36000001,15.914807669268523
37000001,16.744201416097397
38000001,11.64628174808546
39000001,11.918623569294285
40000001,12.762025715198984
41000001,11.648347528908793
42000001,14.486895564112103
43000001,16.95001404304419
44000001,18.254327311288144
45000001,20.291789163996736
46000001,21.405480157584247
47000001,21.669741743925513
48000001,19.701719858774887
49000001,18.14546761274706
50000001,15.62410349201495
51000001,13.335404266481097
52000001,12.350560083890894
53000001,12.038827953796709
54000001,10.876943733355288
55000001,10.351506445272783
56000001,11.098371220377972
57000001,9.032246620697807
58000001,8.323019230990447
59000001,9.042855974921858
60000001,8.622702805039438
61000001,8.469086169426129
62000001,8.580964439602903
63000001,11.127530453983306
64000001,11.83943403324121
65000001,12.073108814930249
66000001,14.87021453789476
67000001,17.553471735481338
68000001,17.059191880598124
69000001,17.163210645076674
70000001,20.522302241478222
71000001,21.30304867267317
72000001,19.499857596319686
73000001,19.52147438345381
74000001,19.5968312683888
75000001,19.39308708704881
76000001,18.429762219745875
77000001,17.984757748662187
78000001,17.70426149422374
79000001,17.542838856510745
80000001,18.438018839738515
81000001,18.20106027009576
82000001,17.8211422385567
83000001,17.225305441609308
84000001,17.154258242612304
85000001,17.53455033680637
86000001,17.439292305862164
87000001,17.29589048993132
88000001,16.916528424519623
89000001,15.888149390735105
90000001,15.55527655182901
91000001,15.185898594677854
92000001,14.71722576963222
93000001,14.307754024642525
94000001,13.81180952155528
95000001,13.135302551184774
96000001,12.00319708222661
97000001,11.139271512029664
98000001,9.932643947123356
99000001,8.96211278997621
100000001,6.590315253436698
101000001,6.065040044345942
102000001,5.694948345562776
103000001,5.695149798707249
104000001,5.730240735477383
105000001,5.542087249450856
106000001,5.306951302740658
107000001,5.0318555870089465
108000001,4.875223820280659
109000001,4.670787752601119
110000001,4.477224833772963
111000001,4.561137707735492
112000001,4.6777364432863715
113000001,4.6731416739643095
114000001,4.57414909986531
115000001,4.3899542861638645
116000001,4.278082979269403
117000001,4.152059543294725
118000001,4.076420404051182
119000001,4.104070998426317
120000001,4.093294794377096
121000001,3.993723806649936
122000001,3.976443800943227
123000001,3.955870726283717
124000001,3.915753123478017
125000001,4.104921094182139
126000001,4.134200102098601
127000001,4.16968745580919
128000001,4.258590631171844
129000001,4.373614287403107
130000001,4.435711455931704
131000001,4.460744728488138
132000001,4.60259999101654
133000001,4.848105047573706
134000001,5.059356144818672
135000001,5.218641603289719
136000001,5.263594786843173
137000001,5.403439798829077
138000001,5.4570417471332
139000001,5.38263246917436
140000001,5.3591611684826574
141000001,5.342935530883641
142000001,5.249994961320652
143000001,5.114986868334602
144000001,4.9859130469756945
145000001,4.818156088135581
146000001,4.84202395979832
147000001,4.8130340155903335
148000001,4.740351013416631
149000001,4.632352782303912
150000001,4.5227291808473185
151000001,4.451004999195984
152000001,4.36664737840159
153000001,4.259533853416438
154000001,4.123272789974617
155000001,3.9787476249532796
156000001,3.8758425493675084
157000001,3.769726090217286
158000001,3.7109229882676718
159000001,3.6672886064059576
160000001,3.6098312484180664
161000001,3.5165790078075974
162000001,3.3906588075115147
163000001,3.2902944845677555
164000001,3.209211089026051
165000001,3.142893718130943
166000001,3.0651554812326585
167000001,3.0479795859247902
168000001,2.986920627102357
169000001,2.8929870523486856
170000001,2.820291649737515
171000001,2.746200599368031
172000001,2.68286983086469
173000001,2.607424901657982
174000001,2.5353312224290856
175000001,2.4278321238454086
176000001,2.310868880860985
177000001,2.2019731996497782
178000001,2.087212598261062
179000001,1.965788371669152
180000001,1.8728936247593013
181000001,1.8288919156338304
182000001,1.7926077742130955
183000001,1.7436510308675222
184000001,1.6954340054863182
185000001,1.640810406335088
186000001,1.5999520246348413
187000001,1.5855773104341326
188000001,1.5964158274676739
189000001,1.5812444855012804
190000001,1.5498267919309552
191000001,1.536421363800657
192000001,1.5223250487052689
193000001,1.5051968085289755
194000001,1.5115727643972914
195000001,1.5298880362169727
196000001,1.5390627083785238
197000001,1.558857438539414
198000001,1.5990186492467668
199000001,1.6098258923057478
200000001,1.6251210506194256
200000000,1.8212502130277055
201000000,1.8875982695843807
202000000,1.9375159822538677
203000000,2.001301876437618
204000000,2.0797735828424693
205000000,2.1730661204172543
206000000,2.2747502222573974
207000000,2.3358069964900707
208000000,2.365324250755202
209000000,2.365544964879481
210000000,2.3537373962521695
211000000,2.289773623859766
212000000,2.173071725339807
213000000,2.1994264177867096
214000000,2.2679695531699644
215000000,2.279187082659877
216000000,2.2666974914774447
217000000,2.346979657853
218000000,2.403301667641526
219000000,2.433674891767694
220000000,2.4271972531082184
221000000,2.5210441421641194
222000000,2.443202675517928
223000000,2.4385423299927855
224000000,2.4928682009364587
225000000,2.4900907414607665
226000000,2.568904679836278
227000000,2.639964531346878
228000000,2.7803834896626047
229000000,2.904481133104298
230000000,2.9810228111595682
231000000,3.0831396680551846
232000000,3.117662508108607
233000000,3.147603601688203
234000000,3.212198775481026
235000000,3.251429061873696
236000000,3.275703967982208
237000000,3.380344656916885
238000000,3.450977106109489
239000000,3.521234956682385
240000000,3.689736054979262
241000000,3.9004503357498863
242000000,4.117167236008667
243000000,4.402548881453488
244000000,4.746156500962883
245000000,5.135356975786323
246000000,5.4000292844735265
247000000,5.58204046267588
248000000,5.781017271424811
249000000,5.869133363929678
250000000,5.893822890461302
251000000,5.885201602213592
252000000,5.749428018281276
253000000,5.58120431072365
254000000,5.458453755076374
255000000,5.302495698323093
256000000,5.08238587577662
257000000,4.799276070092403
258000000,4.5153695164471195
259000000,4.251548180436823
260000000,4.02130567081309
261000000,3.8043030682206695
262000000,3.605948868681385
263000000,3.4723358653024814
264000000,3.3810828284900736
265000000,3.388652397576513
266000000,3.4731712299495596
267000000,3.596657150096137
268000000,3.772884666121965
269000000,4.039085678063321
270000000,4.390042793654107
271000000,4.784887131273775
272000000,5.209105046408256
273000000,5.676387638450435
274000000,6.072412910259043
275000000,6.4505835211138445
276000000,6.762395572202814
277000000,6.943854771370863
278000000,7.120091830338057
279000000,7.1722396390659435
280000000,7.25901202479671
281000000,7.309303358463198
282000000,7.314542066609403
283000000,7.274758799205831
284000000,7.2520583983437525
285000000,7.173973826015598
286000000,7.067580725447041
287000000,6.957160899409111
288000000,6.823917045322934
289000000,6.709745805119329
290000000,6.581578252550241
291000000,6.450956018267773
292000000,6.3228264095834605
293000000,6.242278685853946
294000000,6.216521123977371
295000000,6.178499061919699
296000000,6.111614702732856
297000000,6.069630658569245
298000000,6.029398435734315
299000000,5.986331203997685
300000000,5.9476433313959625
301000000,5.9279329385107085
302000000,5.910650565483619
303000000,5.886094180393455
304000000,5.887726851075627
305000000,5.885099169009869
306000000,5.870822601426394
307000000,5.8876346723816715
308000000,5.919294536692155
309000000,5.925132516228304
310000000,5.938124286284038
311000000,5.951025676798658
312000000,5.946568654605764
313000000,5.953908485715473
314000000,5.957109090786356
315000000,5.955038034585346
316000000,5.96289792739755
317000000,5.940214728975597
318000000,5.9169165267808825
319000000,5.925386996151756
320000000,5.911681142390095
321000000,5.913799713397797
322000000,5.8962610414853005
323000000,5.871700063787934
324000000,5.851304568708191
325000000,5.8297204931129
326000000,5.789195355843041
327000000,5.764679718579855
328000000,5.723397609183617
329000000,5.682678687070551
330000000,5.644276436839216
331000000,5.593576583916882
332000000,5.545769133184431
333000000,5.494461284943424
334000000,5.4385282701800435
335000000,5.3905617231406815
336000000,5.33869340361213
337000000,5.274811642084024
338000000,5.206677167444936
339000000,5.134978054943994
340000000,5.0555628984279055
341000000,4.97647908500777
342000000,4.890246474663725
343000000,4.797513229202838
344000000,4.70177969875666
345000000,4.58702845422615
346000000,4.460739526405172
347000000,4.33439138344385
348000000,4.183262908694039
349000000,4.018254928316211
350000000,3.8506852673204452
351000000,3.664111475287736
352000000,3.4722678624642365
353000000,3.2730484791996752
354000000,3.0532562197194575
355000000,2.8262865172914
356000000,2.605212136511831
357000000,2.396228758117762
358000000,2.1988481360574834
359000000,2.0080368955513097
360000000,1.8279972326844895
361000000,1.6706659142235925
362000000,1.5341708484240524
363000000,1.409829495670407
364000000,1.2952446105061026
365000000,1.2029570470347972
366000000,1.1530007205870707
367000000,1.1673880373412242
368000000,1.23710984211244
369000000,1.3329446052068963
370000000,1.4410172475581486
371000000,1.5521270815178194
372000000,1.667051969038848
373000000,1.7771002770646855
374000000,1.8788648833204034
375000000,1.9846406706750286
376000000,2.0958031951113276
377000000,2.2173942505948263
378000000,2.3526931024800364
379000000,2.4929519058479483
380000000,2.631026954268612
381000000,2.77401029715014
382000000,2.9104904285522495
383000000,3.039657879176148
384000000,3.1659390631055455
385000000,3.290955981478858
386000000,3.410504398069737
387000000,3.51447942649421
388000000,3.6107381139051027
389000000,3.7029237136007693
390000000,3.7805793507124057
391000000,3.8437865895797168
392000000,3.903538249385974
393000000,3.965421561915679
394000000,4.029644230973011
395000000,4.079097441063012
396000000,4.111781738237106
397000000,4.138535354130082
398000000,4.157938683590266
399000000,4.16759720539417
400000000,4.165693831094037
401000000,4.156325582298465
402000000,4.15125454830943
403000000,4.136425349617664
404000000,4.122340003166159
405000000,4.093575935230901
406000000,4.0635696791063065
407000000,4.031018754526284
408000000,3.9907967333133505
409000000,3.9509246811924714
410000000,3.901909457819122
411000000,3.857760105323445
412000000,3.818974972142686
413000000,3.780001442568065
414000000,3.7426755688663933
415000000,3.692535542565261
416000000,3.646010349593289
417000000,3.5962436089838308
418000000,3.545243305941112
419000000,3.49637373512369
420000000,3.4492178707397554
421000000,3.3931081789093533
422000000,3.343079573573712
423000000,3.295307277032371
424000000,3.241237441430774
425000000,3.184865969443925
426000000,3.126872903541114
427000000,3.065747273028369
428000000,3.0058510593742613
429000000,2.9480063118641526
430000000,2.8910104910250953
431000000,2.8344539524104135
432000000,2.7850499788322325
433000000,2.734028053989558
434000000,2.6858755035846107
435000000,2.6397930874148803
436000000,2.593847401444323
437000000,2.5484273704433913
438000000,2.500585001247142
439000000,2.4598483431391496
440000000,2.4195766666733642
441000000,2.3804979803141575
442000000,2.3414824379615626
443000000,2.3059817347513327
444000000,2.2699121855271063
445000000,2.2412635846369877
446000000,2.2146519112067855
447000000,2.192310681634734
448000000,2.1730106364813473
449000000,2.156320604101607
450000000,2.1416220906513996
451000000,2.1305757402473735
452000000,2.12526455061595
453000000,2.1233984153257435
454000000,2.1262032322636206
455000000,2.135562590969391
456000000,2.148302207941662
457000000,2.1694738947535996
458000000,2.197269631795688
459000000,2.229062368388321
460000000,2.264857087656937
461000000,2.304966891418326
462000000,2.3483955045027725
463000000,2.4010788348478123
464000000,2.461399231612685
465000000,2.5274876299314957
466000000,2.6032861168886363
467000000,2.6867497855208544
468000000,2.773636353686531
469000000,2.8729025221666467
470000000,2.9764902196710863
471000000,3.0852258434607345
472000000,3.204040033578513
473000000,3.322698202859419
474000000,3.450557780234683
475000000,3.5841512590092988
476000000,3.7220626511302517
477000000,3.866201409553113
478000000,4.03018635451629
479000000,4.180799654524844
480000000,4.310076135549477
481000000,4.465529547324406
482000000,4.585203216327359
483000000,4.680328706263536
484000000,4.767326666484904
485000000,4.824179411637127
486000000,4.85028551489295
487000000,4.847058070853338
488000000,4.840946429193573
489000000,4.818370411732056
490000000,4.7747003573337174
491000000,4.749285864511068
492000000,4.710066560155345
493000000,4.62280897744086
494000000,4.580872562362034
495000000,4.549469379375696
496000000,4.484953279991067
497000000,4.431180161844962
498000000,4.392012565458612
499000000,4.380552261688384
500000000,4.360030405222113
501000000,4.362929273126065
502000000,4.382796437472499
503000000,4.387528944401935
504000000,4.396946735753671
505000000,4.442635280246553
506000000,4.461174118200023
507000000,4.461811577567907
508000000,4.450505024415777
509000000,4.458705024104026
510000000,4.508877905252475
511000000,4.58683927877823
512000000,4.66746112819752
513000000,4.756494772994153
514000000,4.8753982923505275
515000000,4.996195529470266
516000000,5.12469836689519
517000000,5.265002304182159
518000000,5.407856491335246
519000000,5.5132795790309554
520000000,5.585440330622812
521000000,5.6477409315764975
522000000,5.711357246611965
523000000,5.771744311541128
524000000,5.854879719259509
525000000,5.923286302695953
526000000,6.014891892257965
527000000,6.078589508704566
528000000,6.154443202819287
529000000,6.1474440306560245
530000000,6.126008046312558
531000000,6.128292689946953
532000000,6.1110080413394625
533000000,6.0711924303161275
534000000,6.011013687999922
535000000,5.943040854210953
536000000,5.878046525051026
537000000,5.824103099748265
538000000,5.759257564850734
539000000,5.693093793909686
540000000,5.598918540464385
541000000,5.522039503952452
542000000,5.431997484770645
543000000,5.345724164700543
544000000,5.244743107769619
545000000,5.1390966498742285
546000000,5.050338243978487
547000000,4.946907053350447
548000000,4.86191197205962
549000000,4.796265628853006
550000000,4.740587778889287
551000000,4.6740654913873625
552000000,4.61709087634049
553000000,4.590468962711247
554000000,4.5291718481775325
555000000,4.476375044165655
556000000,4.428472910839767
557000000,4.37062709161549
558000000,4.313698573122311
559000000,4.275530682112266
560000000,4.224652149471652
561000000,4.172518438108881
562000000,4.131337266611104
563000000,4.084721863919607
564000000,4.046388217749913
565000000,4.016340231359999
566000000,3.984634116393663
567000000,3.95792250565054
568000000,3.92800511349159
569000000,3.890474064413231
570000000,3.849397044269903
571000000,3.8075755187351747
572000000,3.7768166283101143
573000000,3.7477987451742796
574000000,3.7171523096478096
575000000,3.6959007537443815
576000000,3.6646177687305563
577000000,3.629725436561883
578000000,3.5932744661989635
579000000,3.5367477801635654
580000000,3.481790629613465
581000000,3.4360226054764045
582000000,3.384076805444748
583000000,3.338022113681633
584000000,3.29632781734169
585000000,3.244218780884616
586000000,3.2052597933148235
587000000,3.171592353985252
588000000,3.1262158248179372
589000000,3.07913537724069
590000000,3.0387188288079647
591000000,2.990375173825879
592000000,2.9362657419077824
593000000,2.898230442469115
594000000,2.8595194270900888
595000000,2.826979548815013
596000000,2.7994128231125366
597000000,2.7739072222481016
598000000,2.737525906702506
599000000,2.7072971179052803
600000000,2.69559699802194
601000000,2.6632718409173095
602000000,2.635126790749823
603000000,2.598802433942301
604000000,2.569581367475173
605000000,2.5396474426349447
606000000,2.5050834917125204
607000000,2.4801932208114534
608000000,2.467695330295776
609000000,2.433279669811392
610000000,2.409095388205617
611000000,2.3920118507036654
612000000,2.3579352457925893
613000000,2.3362207933200456
614000000,2.3288874080517834
615000000,2.3083451438982907
616000000,2.3043027711318707
617000000,2.2934276574027437
618000000,2.2639676451663138
619000000,2.233264585575049
620000000,2.200616744461539
621000000,2.162696851008188
622000000,2.1281264435155944
623000000,2.0904228127444675
624000000,2.0486186041389765
625000000,1.9912053294785876
626000000,1.9341942619656816
627000000,1.8732860841257146
628000000,1.8100915544971272
629000000,1.7457505395856925
630000000,1.6827908558319238
631000000,1.620852818110526
632000000,1.5567264702619994
633000000,1.498380691634495
634000000,1.4394564642333776
635000000,1.3853173926143114
636000000,1.3377301268507338
637000000,1.2926445605171317
638000000,1.2477741239498559
639000000,1.210866339694138
640000000,1.1757847946526783
641000000,1.142660818351217
642000000,1.1148702343654504
643000000,1.0898015248946453
644000000,1.0694295825768663
645000000,1.0613935926940983
646000000,1.0697254025393554
647000000,1.0905703076921538
648000000,1.1154978933420001
649000000,1.143135911310512
650000000,1.172286799425654
651000000,1.1997433287256989
652000000,1.2245336657918862
653000000,1.2450100253541234
654000000,1.259142250838679
655000000,1.2665257908668868
656000000,1.270432528132016
657000000,1.2705449373839754
658000000,1.2688097864382224
659000000,1.2676052333447014
660000000,1.2678931710691066
661000000,1.2709968937349265
662000000,1.2752448356662693
663000000,1.280402788571917
664000000,1.2886513662768526
665000000,1.2993188630319366
666000000,1.3150003562208408
667000000,1.3360737602156678
668000000,1.3606800064433082
669000000,1.3881531354712378
670000000,1.4163835587990938
671000000,1.4479268286024498
672000000,1.4797360502362098
673000000,1.516207309890517
674000000,1.5519882350924885
675000000,1.5888003983353898
676000000,1.624778290691013
677000000,1.6586093195524212
678000000,1.6931535635353
679000000,1.7300044583295453
680000000,1.7652722292274383
681000000,1.8039900062770802
682000000,1.846603373618827
683000000,1.886371271468278
684000000,1.920901569905271
685000000,1.9544146817114112
686000000,1.9828370470201695
687000000,2.007074612883987
688000000,2.0261249045965757
689000000,2.0384953408057593
690000000,2.0488165506059297
691000000,2.0523296757629867
692000000,2.0601436874805312
693000000,2.071261531277757
694000000,2.0855989169824025
695000000,2.1002274401927945
696000000,2.1146804446907512
697000000,2.128464159902054
698000000,2.1391432437041034
699000000,2.153470599345383
700000000,2.167107703255811
701000000,2.1826661830591942
702000000,2.1964441377424224
703000000,2.2078174236535726
704000000,2.2123472350241187
705000000,2.2110147556773647
706000000,2.2066636516815934
707000000,2.2017957202301264
708000000,2.199587553989404
709000000,2.197552058605497
710000000,2.192607456283807
711000000,2.1882532550309772
712000000,2.1810376920327426
713000000,2.1738030856017287
714000000,2.164963826748618
715000000,2.1556240927201173
716000000,2.1448508909930712
717000000,2.1332106732685325
718000000,2.12179946538735
719000000,2.1080243522766744
720000000,2.090925939231319
721000000,2.077524613051199
722000000,2.0568764321424524
723000000,2.0357125924475277
724000000,2.0111751289750237
725000000,1.983880205166843
726000000,1.9579882317251827
727000000,1.934462328001459
728000000,1.9128337831453475
729000000,1.8960728770488429
730000000,1.876865123290058
731000000,1.8574425616569736
732000000,1.835843878318266
733000000,1.8164610618650379
734000000,1.796187356330237
735000000,1.7753282805769923
736000000,1.7532638253419626
737000000,1.730476448306174
738000000,1.7074873099127459
739000000,1.686693986517145
740000000,1.669545608920689
741000000,1.6542159860143892
742000000,1.6390421651078182
743000000,1.6249104085568884
744000000,1.6103584734356766
745000000,1.5952468271776041
746000000,1.581404189794414
747000000,1.5665517283882635
748000000,1.549981978447428
749000000,1.53403684544542
750000000,1.5181099573304708
751000000,1.5018517489308325
752000000,1.4847744271191234
753000000,1.4689739462309666
754000000,1.4544872011198338
755000000,1.4400843435210506
756000000,1.4263159852756362
757000000,1.4130297255112656
758000000,1.395240552396292
759000000,1.3781717506052544
760000000,1.36140637631515
761000000,1.341842040417131
762000000,1.3255060781501244
763000000,1.3101597634107724
764000000,1.2923868291276936
765000000,1.2754917538376638
766000000,1.2583280898486113
767000000,1.2405954147898461
768000000,1.2215125812816816
769000000,1.2020868115244276
770000000,1.182237054344548
771000000,1.1630479101562856
772000000,1.1452236980194312
773000000,1.1291802460819467
774000000,1.1145831979631409
775000000,1.101447624073129
776000000,1.0908230197394801
777000000,1.083655269569013
778000000,1.0787330329592997
779000000,1.0777791683306004
780000000,1.0794246314804279
781000000,1.0842794419764432
782000000,1.0905777099450944
783000000,1.1016253744863727
784000000,1.114093305437514
785000000,1.1280925089573912
786000000,1.1426878050120473
787000000,1.1569248989676908
788000000,1.1709702895020284
789000000,1.1845268904262913
790000000,1.1979371022402763
791000000,1.2118743330792168
792000000,1.2289616854403633
793000000,1.2435794583989745
794000000,1.2611066206484856
795000000,1.2771448200637332
796000000,1.2934381194225881
797000000,1.3073644090176468
798000000,1.3193724640470375
799000000,1.3301320291631709
800000000,1.3390091480315134
801000000,1.3492072401774022
802000000,1.362341602671991
803000000,1.3736702603019726
804000000,1.3892636226084154
805000000,1.4036190084569988
806000000,1.4171701155021086
807000000,1.4309977274071028
808000000,1.4456435470657076
809000000,1.4577808197871893
810000000,1.4713236280778657
811000000,1.482426342711263
812000000,1.4932254993713554
813000000,1.504749199276032
814000000,1.519105258643091
815000000,1.5343769854313163
816000000,1.5576526784197926
817000000,1.5771021585792058
818000000,1.6009997858894511
819000000,1.6255812466795967
820000000,1.6534110785101226
821000000,1.6807507030518989
822000000,1.7081457422331572
823000000,1.7365903346849942
824000000,1.7633982228962604
825000000,1.789095924004257
826000000,1.8147612620066293
827000000,1.8388284249809428
828000000,1.8651952894047081
829000000,1.8835406544968405
830000000,1.9007804223767413
831000000,1.9141883656086895
832000000,1.9242392036575577
833000000,1.930639873124179
834000000,1.932997287339056
835000000,1.9316441351293663
836000000,1.926632073246519
837000000,1.9161543091355815
838000000,1.9026122032202184
839000000,1.8823680203384807
840000000,1.8586556138346804
841000000,1.8274301868406844
842000000,1.7890637470555892
843000000,1.7457801572544043
844000000,1.6971483770563478
845000000,1.646595610777854
846000000,1.5908143585345276
847000000,1.5384935926070322
848000000,1.486097345927287
849000000,1.4367429584607374
850000000,1.391677278092474
851000000,1.352358778754137
852000000,1.3205195118668287
853000000,1.297634434162559
854000000,1.2790561758425163
855000000,1.2667169791151573
856000000,1.2580227391492806
857000000,1.2518210777596548
858000000,1.247423005131692
859000000,1.2410202607171856
860000000,1.237043991458051
861000000,1.2330660941764389
862000000,1.2272436696199522
863000000,1.2225452973698048
864000000,1.2181047660071067
865000000,1.2131817219767769
866000000,1.2104257608781093
867000000,1.2078189056288846
868000000,1.2034203507234202
869000000,1.198137866531512
870000000,1.1906835381407195
871000000,1.1816074674705739
872000000,1.1713589470327455
873000000,1.1592156584499855
874000000,1.1468240383278385
875000000,1.1352036183584444
876000000,1.1245584061091571
877000000,1.113432640830924
878000000,1.102462585344545
879000000,1.090864062789548
880000000,1.078745205292062
881000000,1.0679145563542791
882000000,1.0563356099974888
883000000,1.0446252449669156
884000000,1.0332208982777675
885000000,1.0230062775710764
886000000,1.0160636705425838
887000000,1.0165301119431691
888000000,1.022023493137164
889000000,1.0298699494178438
890000000,1.0368076540858462
891000000,1.0439339205664089
892000000,1.0507184135284482
893000000,1.056992655077468
894000000,1.0630623007247308
895000000,1.068639315814966
896000000,1.0738705204838919
897000000,1.0794327696160388
898000000,1.0851587629771866
899000000,1.0911440736909852
900000000,1.0952805031272268
901000000,1.1026283708950297
902000000,1.1085042993517802
903000000,1.1151152930077974
904000000,1.1216823918125327
905000000,1.1278483523259357
906000000,1.1332335872995651
907000000,1.137409706490198
908000000,1.140448056083381
909000000,1.1437169273788181
910000000,1.1490900241320445
911000000,1.1570599943213793
912000000,1.1674431771729503
913000000,1.1839753881325605
914000000,1.200510596471507
915000000,1.218249298173426
916000000,1.23667547273285
917000000,1.2547905965227755
918000000,1.2724805273180777
919000000,1.289488737440464
920000000,1.3061228180311022
921000000,1.3214692389165665
922000000,1.3361934423706092
923000000,1.3509225574984842
924000000,1.3634736985539953
925000000,1.377561938950919
926000000,1.3894232940661266
927000000,1.3994704647251104
928000000,1.407728466042721
929000000,1.415232793857414
930000000,1.423355473387327
931000000,1.4290828660337658
932000000,1.4332403029160694
933000000,1.4362335425516586
934000000,1.438990817458445
935000000,1.4429765149803546
936000000,1.448354239924678
937000000,1.4583321240914948
938000000,1.4626225774356583
939000000,1.4683163411023918
940000000,1.473710837015064
941000000,1.4787998797553095
942000000,1.4830940273817996
943000000,1.486946735753119
944000000,1.4890320812538453
945000000,1.4920979971931316
946000000,1.4957764011042498
947000000,1.4973709710641012
948000000,1.4991936733858047
949000000,1.4993678802894421
950000000,1.5003321461339805
951000000,1.4987150841722665
952000000,1.4952192946381866
953000000,1.4941739592067256
954000000,1.4931800488408664
955000000,1.4930371717658875
956000000,1.496378988137676
957000000,1.4983055217923704
958000000,1.5010438455114827
959000000,1.5053627920909187
960000000,1.5091721673215035
961000000,1.5109556539833595
962000000,1.5128542885982128
963000000,1.5160573571732534
964000000,1.5189384574736093
965000000,1.523139686935912
966000000,1.5277082437903255
967000000,1.5330460337228502
968000000,1.540532443684946
969000000,1.5491810630298293
970000000,1.5576457496427791
971000000,1.565403102587466
972000000,1.5755375261023987
973000000,1.5818208810491312
974000000,1.5880993262859113
975000000,1.5952331675380562
976000000,1.598458201645117
977000000,1.6044072387367145
978000000,1.6084131295704123
979000000,1.6086606499464107
980000000,1.608496734488117
981000000,1.6081969095127215
982000000,1.6073191605804487
983000000,1.606742289887221
984000000,1.606855881013017
985000000,1.6053412234652302
986000000,1.6045693364503786
987000000,1.6047720443670215
988000000,1.6024397943498851
989000000,1.5980003339879034
990000000,1.5948162221339437
991000000,1.5877992177212497
992000000,1.5826012385576096
993000000,1.576522872111737
994000000,1.5683488614945682
995000000,1.56018140070258
996000000,1.5522331685030193
997000000,1.5418707951443118
998000000,1.5312850337386172
999000000,1.5205835964369
1000000000,1.5089666415096936
